ID,Image_Name,Image_Features,Name,Image_Description
6618,image_01639.jpg,"[[-5.8792887e-04  8.4443660e-03  2.2997221e-03 ...  1.9262106e+00
   3.8408041e-01 -7.3404533e-01]]",clematis,a clematis in a vase on the ground 
6619,image_01116.jpg,"[[-1.06768166e-04  1.02787698e-02  2.76444689e-03 ... -1.74263823e+00
   2.39438545e-02  3.85525048e-01]]",wallflower,a red and white wallflower in a wallflower pot 
6620,image_07548.jpg,"[[ 1.8545624e-04  1.0646124e-02  4.5785052e-03 ...  1.0092559e+00
  -2.7177608e-01  8.4904397e-01]]",bougainvillea,a pink bougainvillea in a purple bougainvillea vase 
6621,image_01552.jpg,"[[9.0225316e-05 4.9956804e-03 4.0700734e-03 ... 1.6689261e+00
  8.6586133e-02 5.6526840e-01]]",poinsettia,"a close up picture of a red, white, and blue poinsettia "
6622,image_00985.jpg,"[[-4.4467687e-04  9.4300136e-03  4.2048004e-03 ... -9.2427117e-01
  -2.6815408e-01 -4.6980768e-01]]",wallflower,a close up picture of a wallflower in a wallflower pot 
6623,image_05794.jpg,"[[-2.6664286e-04  5.7979063e-03 -2.0410417e-04 ...  1.8311518e+00
  -3.1465062e-01  5.1098692e-01]]",great masterwort,a close up picture of a great masterwort in a great masterwort pot 
6624,image_05544.jpg,"[[-0.00060434  0.00207286 -0.00113995 ... -0.40201008 -0.43780035
   0.19918488]]",osteospermum,a osteospermum arrangement in a vase on a sunny day 
6625,image_03606.jpg,"[[-1.1351140e-04  1.0810783e-02  2.2726031e-03 ... -9.6831948e-01
  -3.3392268e-01  6.0609978e-01]]",azalea,a bouquet of pink azaleas in a azalea pot 
6626,image_01438.jpg,"[[-2.1001950e-04  5.0839521e-03  4.6321223e-03 ... -3.5988197e-01
  -2.1061979e-01  4.1152182e-01]]",petunia,a vase filled with petunias next to a tree 
6627,image_06553.jpg,"[[-6.0630188e-04 -4.7027357e-03 -4.1687762e-04 ...  1.9284595e+00
  -4.4114020e-01 -1.9330214e-01]]",common dandelion,a yellow and white bird standing on top of a green field 
6628,image_03746.jpg,"[[-2.0829706e-04  6.9282455e-03 -1.8428490e-03 ...  1.8787730e+00
  -9.6262030e-02  1.0470495e+00]]",cape flower,a row of pink and white cape flowers in a vase 
6629,image_00684.jpg,"[[-7.0011833e-05  4.5685000e-03  3.3474336e-03 ... -5.1831084e-01
  -3.0739009e-01 -6.1364967e-01]]",watercress,a close up view of a close up view of a plant 
6630,image_05209.jpg,"[[-0.00028983  0.00061633  0.00232997 ... -0.15258345  0.13567764
  -0.2487994 ]]",english marigold,a yellow english marigold sitting on top of a green plant 
6631,image_07758.jpg,"[[ 2.6898040e-04  1.1476935e-02  8.5923052e-04 ...  7.7761680e-01
  -7.9284048e-01 -5.0297183e-01]]",mexican petunia,a small bird perched on top of a plant 
6632,image_07011.jpg,"[[-2.2082122e-04  9.3889032e-03  1.9862973e-03 ... -1.1380742e+00
  -3.8587746e-01  1.1904215e+00]]",siam tulip,a siam tulip in a vase on the ground 
6633,image_06665.jpg,"[[-3.5243927e-05  8.2861902e-03  5.6533753e-03 ... -1.2709455e+00
  -2.8000250e-01  1.2877603e-01]]",globe-flower,a yellow globe-flower in a blue vase on a sunny day 
6634,image_03313.jpg,"[[-4.5044234e-04  2.1383660e-03  3.7330278e-04 ... -2.9108062e-01
  -8.5748442e-02  1.1158451e+00]]",bird of paradise,a bird that is standing in the grass 
6635,image_01320.jpg,"[[-6.8346486e-07  2.3940406e-03  4.0118294e-03 ... -5.7345521e-01
   1.3791079e-03  6.3110483e-01]]",petunia,a close up view of some petunias in a vase 
6636,image_01617.jpg,"[[-7.9065445e-05  8.3048018e-03  5.4956987e-03 ...  7.6648045e-01
   4.7312543e-02  1.6914555e+00]]",clematis,a blue and white bird sitting on top of a table 
6637,image_04957.jpg,"[[ 2.2045730e-04  1.8066417e-03  3.3596875e-03 ...  2.2759824e+00
  -4.1105029e-01 -2.4189955e-01]]",marigold,a close up view of a marigold in a vase 
6638,image_07578.jpg,"[[ 1.6188940e-04  8.8782106e-03  5.6966338e-03 ...  2.1731976e-01
  -1.8544045e-01  1.2756174e+00]]",bougainvillea,a pink umbrella is hanging from the side of a tree 
6639,image_00694.jpg,"[[-2.4749574e-05  8.1616053e-03  7.9094293e-03 ... -1.3481297e+00
  -5.1396912e-01  1.0348315e-02]]",watercress,a close up view of a watercress in a vase 
6640,image_00895.jpg,"[[-3.4198628e-04  4.9009440e-03  4.4090683e-03 ...  8.3896029e-01
   1.4525539e-01 -4.5317397e-01]]",frangipani,a vase filled with frangipanis sitting on top of a plant 
6641,image_03385.jpg,"[[ 1.0416389e-04  7.9075033e-03 -1.8019795e-03 ...  7.1324766e-01
   2.5207937e-01 -2.3610470e-01]]",fritillary,a black and white striped animal standing on top of a green plant 
6642,image_03285.jpg,"[[-2.4473853e-04  2.1487188e-03  1.1888172e-03 ...  1.5965624e+00
  -2.1347517e-02 -3.0053040e-01]]",bird of paradise,a green and yellow bird of paradise in the middle of a tree 
6643,image_06450.jpg,"[[-5.7964359e-04  7.5565781e-03 -1.5391503e-03 ...  1.1775397e+00
  -4.0404916e-01  1.0660204e+00]]",love in the mist,a close up picture of a green and white love in the mist 
6644,image_04681.jpg,"[[-1.1423554e-04  8.8556614e-03  3.2601655e-03 ...  1.0542341e+00
  -4.6273444e-02  5.6258762e-01]]",buttercup,a small yellow bird sitting on top of a yellow buttercup 
6645,image_04652.jpg,"[[-2.5584799e-04  6.4924108e-03  4.0873392e-03 ... -1.0222636e+00
   5.8642572e-01 -1.7835191e-01]]",buttercup,a close up view of a close up view of a plant 
6646,image_01288.jpg,"[[-7.1938986e-05  7.8611886e-03  5.1613338e-03 ...  2.5614681e+00
  -2.1170188e-01  2.5172203e+00]]",rose,a pink rose in a vase on a table 
6647,image_01849.jpg,"[[-3.0079333e-04  9.1306893e-03  3.5295992e-03 ... -4.6195510e-01
  -1.0442317e-01  2.4689929e+00]]",lotus lotus,a pink rose blooming in a green plant 
6648,image_06999.jpg,"[[-4.4633943e-04  3.6408810e-03 -2.7259716e-03 ...  6.7619114e+00
   1.9051569e+00  3.9919385e-01]]",alpine sea holly,a very pretty alpine sea holly in the middle of some bushes 
6649,image_03581.jpg,"[[ 1.0770542e-04  8.4079569e-03  3.9029222e-03 ... -9.4684786e-01
  -1.1406821e-01  5.6404728e-01]]",azalea,a pink azalea in the middle of a tree 
6650,image_04301.jpg,"[[-5.8372464e-04  6.1790543e-03 -3.0852100e-04 ...  6.5714091e-01
   1.8534856e-01 -7.2651869e-01]]",peruvian lily,a peruvian lily in a vase on a table 
6651,image_06171.jpg,"[[ 4.5125191e-05  7.4275020e-03  5.6936000e-03 ...  2.9075933e-01
  -3.9506406e-01  7.0913136e-01]]",balloon flower,a small purple balloon flower in the middle of a pile of leaves 
6652,image_01608.jpg,"[[-1.1837790e-04  1.2761077e-02  2.0779776e-03 ...  3.9336562e-01
   3.7864670e-02  6.0700542e-01]]",clematis,a clematis in a clematis pot on a sunny day 
6653,image_03342.jpg,"[[-5.0157722e-04  2.0797290e-03 -7.0982671e-04 ...  1.6070029e+00
  -3.3537483e-01  3.5424483e-01]]",bird of paradise,a colorful bird is perched on top of a plant 
6654,image_01922.jpg,"[[-0.00059582  0.00817741  0.00072971 ... -0.10353409  0.235867
   0.50662714]]",lotus lotus,a plant that is growing out of the ground 
6655,image_02048.jpg,"[[-5.5217795e-05  1.6527941e-02 -6.2788744e-04 ... -7.2205019e-01
  -3.3414090e-01  4.6260747e-01]]",anthurium,"a row of red, white, and blue anthuriums in a vase "
6656,image_06686.jpg,"[[ 2.8938107e-04  1.1741506e-02  2.8861142e-03 ... -8.8826007e-01
   9.7601378e-01 -5.0703490e-01]]",globe-flower,a yellow globe-flower in a blue vase on a sunny day 
6657,image_06655.jpg,"[[2.80569482e-04 9.15357471e-03 4.85301437e-03 ... 1.82305610e+00
  5.62786341e-01 1.21368036e-01]]",globe-flower,a yellow fire hydrant sitting in the middle of a field 
6658,image_05654.jpg,"[[-2.1172235e-04  1.2226082e-02  5.0777756e-03 ... -3.0538207e-01
   8.2885164e-01  5.5617869e-01]]",sweet pea,a red rose in the middle of a sweet pea 
6659,image_06103.jpg,"[[-2.0515424e-04  6.7088418e-03  2.9440764e-03 ... -8.6612695e-01
   2.6630291e-01  8.6768341e-01]]",silverbush,two silverbushs in a vase on a sunny day 
6660,image_05307.jpg,"[[-1.03205544e-04  6.59407768e-03  2.27645319e-03 ... -1.05010986e+00
  -2.52119601e-01 -8.18851411e-01]]",tree poppy,a tree poppy in a vase on a sunny day 
6661,image_04824.jpg,"[[-5.4751767e-04  8.4550604e-03  3.5195497e-03 ...  7.3047858e-01
  -7.5085193e-02  1.5348341e+00]]",desert-rose,a red and white desert-rose sitting on top of a plant 
6662,image_05547.jpg,"[[-7.5385143e-04  1.6438687e-03 -1.3566697e-03 ... -1.0418874e+00
  -1.1593813e+00  1.9306779e-01]]",osteospermum,a pink osteospermum in a blue vase on a sunny day 
6663,image_06762.jpg,"[[-2.6458150e-04  1.2477846e-02  1.9701107e-03 ...  2.5432777e-01
  -4.8383000e-01  1.2508661e+00]]",pink primrose,a field with a bunch of pink primroses in it 
6664,image_08186.jpg,"[[-3.0839181e-04  3.5835160e-03  2.7838694e-03 ...  3.0316393e+00
  -5.9008187e-01 -6.3607377e-01]]",japanese anemone,a pink japanese anemone sitting on top of a green plant 
6665,image_04330.jpg,"[[-4.4437309e-04  5.8289422e-03  3.3997686e-03 ...  4.4732013e-01
  -1.0540441e-01 -8.6352432e-01]]",ruby-lipped cattleya,a black and white photo of a white ruby-lipped cattleya 
6666,image_06117.jpg,"[[-3.1460531e-05  6.4275390e-03  1.4211324e-03 ...  4.7393247e-01
  -7.2671300e-01  1.1392970e-01]]",silverbush,a small white bird standing on top of a plant 
6667,image_04255.jpg,"[[-3.5918053e-04  1.0960114e-02  4.2217160e-03 ... -1.5268672e+00
  -3.4921102e-02  1.5056959e+00]]",peruvian lily,two peruvian lilys that are in a vase 
6668,image_00190.jpg,"[[-7.9068071e-05  6.9975141e-03  1.3191154e-03 ...  4.1157632e+00
   4.2609125e-01 -2.8249684e-01]]",passion flower,a person holding a passion flower in a car seat 
6669,image_02692.jpg,"[[1.5200309e-04 9.8512005e-03 3.2231016e-03 ... 2.2166474e-01
  4.7256824e-02 4.1358250e-01]]",geranium,a close up view of some geraniums on a sunny day 
6670,image_02249.jpg,"[[-6.0641969e-04 -5.4791635e-03 -1.0152357e-03 ...  1.2222615e-01
  -7.1853971e-01 -4.5433348e-01]]",barbeton daisy,a red barbeton daisy in a clear vase on a sunny day 
6671,image_07587.jpg,"[[ 3.4309040e-05  7.6601566e-03  5.0203935e-03 ... -1.6666763e+00
   9.1399187e-01  1.1080524e+00]]",bougainvillea,a bouquet of white bougainvilleas in a white vase 
6672,image_00719.jpg,"[[ 1.8394554e-04  1.0698447e-02  7.1053072e-03 ... -5.2646387e-01
  -4.1890103e-01 -3.4904507e-01]]",watercress,an orange and white watercress in a watercress pot 
6673,image_07863.jpg,"[[-7.14173133e-04  1.77912693e-03  1.50835665e-03 ...  1.73529470e+00
  -1.19084574e-01  1.92007005e+00]]",bromelia,a leafy green plant sitting on top of a rock 
6674,image_01299.jpg,"[[-1.4624762e-04  1.0861587e-02  1.8922422e-03 ... -6.3650113e-01
  -3.7476566e-01  1.3346334e-01]]",rose,a pink rose in a white vase on a sunny day 
6675,image_00087.jpg,"[[-6.1199209e-04  4.0159258e-03 -2.6986040e-03 ...  2.9783673e+00
  -9.7904837e-01 -2.2412072e-01]]",passion flower,a vase filled with passion flowers on top of a table 
6676,image_00485.jpg,"[[-6.3717409e-05  7.8996327e-03  2.5364277e-03 ...  1.0830066e+00
   6.3746840e-01 -3.1549707e-02]]",cyclamen,a pink cyclamen in a cyclamen pot on a sunny day 
6677,image_00527.jpg,"[[-0.00053288  0.00620447  0.00094304 ...  0.46067432 -0.45800766
   0.00547312]]",cyclamen,a vase filled with pink cyclamens on top of a table 
6678,image_01510.jpg,"[[ 4.0788167e-05  1.6198279e-02  1.3072018e-03 ... -4.1489732e-01
  -2.4058641e-01  1.0462061e+00]]",poinsettia,a red and white poinsettia sitting on top of a red and white poinsettia 
6679,image_06139.jpg,"[[-5.6525936e-05  4.3902751e-03  6.6197332e-04 ...  5.8886099e-01
   9.7496867e-02  4.9773103e-01]]",silverbush,a silverbush that is growing out of a bush 
6680,image_01498.jpg,"[[ 4.8454927e-05  1.1127587e-02 -2.9290977e-03 ... -1.3889171e+00
   4.4374818e-01  1.7742523e+00]]",poinsettia,a red and white vase filled with red and white poinsettias 
6681,image_00285.jpg,"[[-2.7202434e-04 -4.1216632e-04 -8.3162660e-05 ...  1.9852408e+00
  -1.5932094e-01 -8.3362305e-01]]",water lily,a white water lily sitting on top of a body of water 
6682,image_00200.jpg,"[[-3.3768339e-04  1.0298232e-02 -3.4063710e-03 ...  1.9023237e+00
  -5.4138613e-01  1.4816062e-02]]",passion flower,a very cute looking passion flower in a passion flower pot 
6683,image_02362.jpg,"[[-5.1011244e-05  4.5307376e-03  5.5669658e-03 ...  1.0472342e-01
  -1.8653603e-01  9.5054007e-01]]",sword lily,a sword lily in a vase in front of a brick wall 
6684,image_04190.jpg,"[[-4.3952948e-04  8.7313242e-03  4.0341308e-03 ... -2.2062895e-01
  -5.0874269e-01  9.4624895e-01]]",wild pansy,a small blue and white bird sitting on top of a plant 
6685,image_03239.jpg,"[[ 6.2202591e-05  6.2870053e-03  5.3579016e-03 ... -4.9895540e-01
   5.4084295e-01 -2.8463729e-02]]",californian poppy,a row of yellow californian poppys in the middle of a field 
6686,image_01465.jpg,"[[-7.33279667e-05  6.89790025e-03  2.10884935e-03 ...  1.15214095e-01
  -1.89213380e-01 -6.53163195e-01]]",petunia,a petunia in a vase on the ground 
6687,image_07277.jpg,"[[-3.3930663e-04  1.7396696e-02  4.8966683e-04 ... -9.6951532e-01
  -2.4402282e-01 -9.3966117e-03]]",japanese anemone,a vase filled with japanese anemones on top of a tree 
6688,image_04142.jpg,"[[-2.9058813e-04  8.1492728e-03 -2.4332895e-03 ...  1.5963541e+00
  -7.5114542e-01  1.3720145e+00]]",artichoke,a pile of green and yellow artichokes sitting on top of a plant 
6689,image_07910.jpg,"[[-3.3582526e-04  1.2286195e-03  1.3988938e-03 ... -4.3597066e-01
  -7.1976805e-01 -3.0448830e-01]]",blanket flower,a bouquet of blanket flowers sitting on top of a plant 
6690,image_03841.jpg,"[[-6.9752784e-04  2.1170577e-04 -6.6814141e-04 ...  1.9340235e+00
  -1.6282502e-01  1.1701889e+00]]",purple coneflower,a large yellow purple coneflower in a purple coneflower pot on a sunny day 
6691,image_06285.jpg,"[[-1.08305074e-04  4.71329223e-03  1.07223343e-03 ...  1.29987419e+00
  -4.78009015e-01  7.06938207e-01]]",cautleya spicata,a plant that is growing out of the ground 
6692,image_03683.jpg,"[[-0.00066438  0.00073677  0.00345242 ... -0.00460608 -0.3931858
   0.10454037]]",primula,a number of small white primulas in a primula pot 
6693,image_02433.jpg,"[[-2.5050779e-04  4.5649912e-03  3.6091497e-03 ...  4.7344141e+00
   2.9033697e-01  1.0976400e+00]]",sword lily,a red and white sword lily in a sword lily pot 
6694,image_02064.jpg,"[[-2.2425520e-05  1.3913732e-02  1.3078719e-03 ...  1.1369694e+00
  -8.0529742e-02  1.6065573e+00]]",anthurium,a red and white fire hydrant sitting on top of a plant 
6695,image_01978.jpg,"[[ 8.8090514e-05  9.7075570e-03 -1.7070964e-04 ...  1.9117117e+00
  -3.1638515e-01  8.2500279e-01]]",anthurium,a red and white anthurium in a vase on a table 
6696,image_00706.jpg,"[[ 3.3515498e-05  7.9992097e-03  4.0856036e-03 ... -1.6791573e-02
  -2.5918743e-01  9.6379215e-01]]",watercress,a close up view of a watercress in a watercress pot 
6697,image_05739.jpg,"[[-3.7479724e-04  1.7897389e-03  7.6012388e-03 ... -5.2363837e-01
   5.4578207e-02  1.0374060e+00]]",daffodil,a yellow and green plant sitting in the middle of a field 
6698,image_01864.jpg,"[[ 2.2882325e-05  1.1981717e-02  2.8992684e-03 ...  8.3567286e-01
  -4.4105348e-01  2.8096650e+00]]",lotus lotus,a pink rose blooming in a green field 
6699,image_03428.jpg,"[[ 6.6438573e-04  9.3844766e-03 -8.8460377e-04 ...  4.8899450e+00
  -7.0121187e-01  7.2962183e-01]]",fritillary,a very pretty fritillary in the middle of some bushes 
6700,image_00255.jpg,"[[-4.2096534e-04  2.6624643e-03  2.4328269e-03 ...  1.2577004e+00
   4.1595602e-01 -1.0050763e-01]]",water lily,a plant that is growing out of a water lily pot 
6701,image_06226.jpg,"[[-5.8566127e-04 -2.0637852e-03 -2.9059470e-04 ... -4.8266700e-01
  -5.2781034e-01  3.4981287e-01]]",oxeye daisy,a small white bird sitting on top of a plant 
6702,image_06615.jpg,"[[-2.3251794e-05  8.5566565e-03  4.8643248e-03 ...  1.9405375e+00
  -5.1161534e-01  1.5030144e+00]]",canterbury bells,a blue and white bird standing on top of a green plant 
6703,image_08123.jpg,"[[-1.6942069e-04  4.4396641e-03 -5.1642247e-03 ...  2.9332244e+00
   4.8234555e-01  1.9525825e+00]]",gaura,a vase filled with gauras on top of a table 
6704,image_03490.jpg,"[[-2.6090216e-04  6.5503218e-03  8.0584805e-04 ...  2.7505534e+00
  -1.2201184e-01  3.1721863e-01]]",sweet william,a vase filled with sweet williams on top of a table 
6705,image_03252.jpg,"[[-1.5086021e-05  1.2138240e-03  3.4561080e-03 ...  1.8532150e+00
  -5.3624141e-01 -5.2003902e-01]]",californian poppy,a californian poppy in the middle of a plant 
6706,image_01582.jpg,"[[-3.4697096e-05  7.6745334e-03  2.6114318e-03 ... -6.3570446e-01
   8.3972752e-01 -1.4312100e-01]]",poinsettia,a white poinsettia sitting on top of a green plant 
6707,image_00253.jpg,"[[-3.9598570e-04  6.2321140e-03  7.6312172e-05 ...  8.0711775e-02
   1.2794095e-01  4.2959280e-02]]",water lily,a water lily that is in a water lily pot 
6708,image_06563.jpg,"[[-4.2178310e-04 -1.9778486e-03  1.3089975e-05 ...  1.5442256e+00
  -6.1462641e-01 -1.4461832e-01]]",common dandelion,a small yellow bird sitting on top of a plant 
6709,image_06490.jpg,"[[ 7.88816251e-05  1.17038097e-02  2.17132503e-03 ... -1.11775905e-01
  -8.15031171e-01  1.89932144e+00]]",corn poppy,a row of red roses in a corn poppy pot 
6710,image_06425.jpg,"[[ 1.0750846e-05  9.4299708e-03  1.3429143e-04 ...  2.9898353e+00
  -4.8912787e-01  1.3075319e-01]]",monkshood,a blue and white bird standing on top of a green plant 
6711,image_04599.jpg,"[[-3.8337699e-04  4.9830815e-03  5.8769113e-03 ...  3.9650828e-01
  -4.3798697e-01  5.2197343e-01]]",lenten rose,a green and white lenten rose in a lenten rose pot 
6712,image_06474.jpg,"[[-1.7368274e-04  5.6693619e-03 -9.6511521e-04 ...  1.5042688e+00
  -4.5586753e-01  1.3044654e+00]]",love in the mist,a love in the mist that is in a love in the mist pot 
6713,image_02919.jpg,"[[-5.2552047e-04  9.1962592e-04  3.8794561e-03 ...  1.2220917e-01
  -5.6074959e-01  6.4028412e-01]]",tree mallow,a pink rose in the middle of a plant 
6714,image_02303.jpg,"[[-0.00058631 -0.00171492 -0.00105288 ...  0.1604718  -0.47005874
  -0.14283027]]",barbeton daisy,a pink barbeton daisy in a pink barbeton daisy vase on a sunny day 
6715,image_02071.jpg,"[[-6.3999913e-05  4.7482676e-03  2.2873937e-03 ...  9.7561836e-02
  -7.7589922e-02 -8.8179481e-01]]",thorn apple,a white thorn apple in a white thorn apple vase 
6716,image_03851.jpg,"[[-2.1728738e-04  6.7415317e-03 -2.5217317e-03 ...  3.5943966e+00
  -7.0390201e-01  1.0811756e+00]]",purple coneflower,a close up view of some purple coneflowers on a sunny day 
6717,image_07314.jpg,"[[-4.1430048e-04  6.0125133e-03  3.5402665e-03 ...  2.0156589e-01
   9.3638915e-01 -3.5665011e-01]]",foxglove,a white vase filled with white foxgloves next to another vase filled with white foxgloves 
6718,image_00277.jpg,"[[-4.0912232e-04  5.2061575e-03  3.5211854e-03 ...  2.2404590e+00
  -5.2412355e-01 -1.5030916e-01]]",water lily,a close up view of a water lily in a vase 
6719,image_02821.jpg,"[[ 4.0937728e-05  5.7465122e-03  1.6392976e-03 ...  9.9815083e-01
  -6.2863225e-01  6.3596421e-01]]",bishop of llandaff,a red and white vase with a red bishop of llandaff in it 
6720,image_03733.jpg,"[[-1.8211089e-05  9.6565802e-03  4.7326204e-03 ... -1.3496555e+00
  -1.4923282e-01  1.1872259e+00]]",primula,a row of green and yellow primulas in a primula pot 
6721,image_05295.jpg,"[[ 2.9141127e-05  3.3610144e-03  5.2568270e-04 ... -6.2936562e-01
   1.9226992e-01 -2.7418146e-01]]",tree poppy,a stuffed animal with a tree poppy in it's mouth 
6722,image_06046.jpg,"[[-1.2555237e-04  2.7391370e-03 -2.7267549e-03 ...  2.1458843e+00
   1.9538505e-01  8.4458190e-01]]",ball moss,a pink ball moss in a vase on a table 
6723,image_07717.jpg,"[[-2.2459535e-04  7.1515031e-03  1.3205209e-03 ... -5.4391354e-01
  -8.0978394e-01  9.2212617e-01]]",mallow,a plant that is growing out of a plant 
